deck,note_type,front,back,extra,card_family,card_type,concept_name,concept_aliases,importance,difficulty,exam_use,knowledge_domain,chapter_id,chapter_name,source_topic_ids,source_topic_names,source_ids,source_file,source_heading,related_question_ids,related_topic_ids,manual_review_status,manual_review_note,tags,checksum
软考::系统集成项目管理工程师::真题刷题卡::上午选择题,RuankaoTopicCard,"【2010 上半年 上午 第 38 题】WBS 分解完成后，哪种做法不正确？
A. 范围管理计划可在项目管理计划中说明
B. 范围定义记录交付信息系统的过程和结果
C. 范围定义后开始 WBS 分解
D. WBS 完成后成员马上按 WBS 活动开展工作",<div>【答案】</div><div>D</div>,<div>为什么选 D：WBS 后还要活动定义、排序、资源估算、历时估算和进度计划，不能马上按工作包开工。</div><div>错项分析：请先按题干信号排除与题目对象不匹配的选项；本卡保留原选项用于刷题。</div><div>题干信号：WBS 分解完成后，哪种做法不正确？</div><div>关联专题：T-SCOPE-002</div><div>可迁移考点：范围管理</div>,question,真题刷题卡,,,A,3,上午选择,范围管理,05,范围管理,T-SCOPE-002,范围管理,SRC-Q-2010-H1-AM-Q38,questions.full.clean.md,2010-H1-AM-Q38,2010-H1-AM-Q38,T-SCOPE-002,keep,题干、四个选项和答案边界在源材料附近可定位；Back 只给答案，Extra 解释选择理由和迁移考点。,ruankao ruankao::build::20260520_235046 ruankao::chapter::05 ruankao::domain::范围管理 ruankao::type::真题刷题卡 ruankao::importance::A ruankao::difficulty::3 ruankao::review::keep ruankao::question ruankao::source::past_exam ruankao::topic::T-SCOPE-002 ruankao::question_id::2010-H1-AM-Q38,sha256:900652ff2bade84606bff5e9
软考::系统集成项目管理工程师::真题刷题卡::上午选择题,RuankaoTopicCard,"【未知年份 上午 第 2 题】瀑布模型中，系统测试阶段的目标主要来自哪个阶段定义的规划？
A. 问题定义
B. 可行性研究
C. 软件需求分析
D. 系统总体设计",<div>【答案】</div><div>C</div>,<div>为什么选 C：系统测试验证系统是否满足需求规格，因此目标来自软件需求分析。</div><div>错项分析：请先按题干信号排除与题目对象不匹配的选项；本卡保留原选项用于刷题。</div><div>题干信号：瀑布模型中，系统测试阶段的目标主要来自哪个阶段定义的规划？</div><div>关联专题：T-INFO-001</div><div>可迁移考点：信息化与信息系统</div>,question,真题刷题卡,,,A,3,上午选择,信息化与信息系统,01,信息化与信息系统,T-INFO-001,信息化与信息系统,SRC-Q-UNKNOWN-AM-Q-WATERFALL-ST,questions.full.clean.md,UNKNOWN-AM-Q-WATERFALL-ST,UNKNOWN-AM-Q-WATERFALL-ST,T-INFO-001,keep,题干、四个选项和答案边界在源材料附近可定位；Back 只给答案，Extra 解释选择理由和迁移考点。,ruankao ruankao::build::20260520_235046 ruankao::chapter::01 ruankao::domain::信息化与信息系统 ruankao::type::真题刷题卡 ruankao::importance::A ruankao::difficulty::3 ruankao::review::keep ruankao::question ruankao::source::past_exam ruankao::topic::T-INFO-001 ruankao::question_id::UNKNOWN-AM-Q-WATERFALL-ST,sha256:48e225d1c7269f4471a79737
软考::系统集成项目管理工程师::真题刷题卡::上午选择题,RuankaoTopicCard,"【未知年份 上午 第 3 题】项目早期不确定因素多、参与人员不能完全理解范围和需求，采用哪类模型更合适？
A. 增量迭代模型或螺旋模型
B. 瀑布模型
C. 面向对象模型或快速模型
D. 部分并行瀑布模型",<div>【答案】</div><div>A</div>,<div>为什么选 A：需求不明确且风险较大，增量迭代或螺旋模型更能逐步澄清并处理风险。</div><div>错项分析：请先按题干信号排除与题目对象不匹配的选项；本卡保留原选项用于刷题。</div><div>题干信号：项目早期不确定因素多、参与人员不能完全理解范围和需求，采用哪类模型更合适？</div><div>关联专题：T-INFO-001</div><div>可迁移考点：信息化与信息系统</div>,question,真题刷题卡,,,A,3,上午选择,信息化与信息系统,01,信息化与信息系统,T-INFO-001,信息化与信息系统,SRC-Q-UNKNOWN-AM-Q-RISK-MODEL,questions.full.clean.md,UNKNOWN-AM-Q-RISK-MODEL,UNKNOWN-AM-Q-RISK-MODEL,T-INFO-001,keep,题干、四个选项和答案边界在源材料附近可定位；Back 只给答案，Extra 解释选择理由和迁移考点。,ruankao ruankao::build::20260520_235046 ruankao::chapter::01 ruankao::domain::信息化与信息系统 ruankao::type::真题刷题卡 ruankao::importance::A ruankao::difficulty::3 ruankao::review::keep ruankao::question ruankao::source::past_exam ruankao::topic::T-INFO-001 ruankao::question_id::UNKNOWN-AM-Q-RISK-MODEL,sha256:cb5264ff7e663bc655fb0b25
软考::系统集成项目管理工程师::真题刷题卡::上午选择题,RuankaoTopicCard,"【未知年份 上午 第 4 题】企业通过网页向消费者提供记次收费的信息浏览和下载，属于哪种电子商务模式？
A. B2B 在线付费浏览
B. B2C 在线付费浏览
C. C2C 在线付费浏览
D. 实物商品消费",<div>【答案】</div><div>B</div>,<div>为什么选 B：企业 Business 面向消费者 Customer，属于 B2C。</div><div>错项分析：请先按题干信号排除与题目对象不匹配的选项；本卡保留原选项用于刷题。</div><div>题干信号：企业通过网页向消费者提供记次收费的信息浏览和下载，属于哪种电子商务模式？</div><div>关联专题：T-INFO-001</div><div>可迁移考点：信息化与信息系统</div>,question,真题刷题卡,,,A,3,上午选择,信息化与信息系统,01,信息化与信息系统,T-INFO-001,信息化与信息系统,SRC-Q-UNKNOWN-AM-Q-B2C,questions.full.clean.md,UNKNOWN-AM-Q-B2C,UNKNOWN-AM-Q-B2C,T-INFO-001,keep,题干、四个选项和答案边界在源材料附近可定位；Back 只给答案，Extra 解释选择理由和迁移考点。,ruankao ruankao::build::20260520_235046 ruankao::chapter::01 ruankao::domain::信息化与信息系统 ruankao::type::真题刷题卡 ruankao::importance::A ruankao::difficulty::3 ruankao::review::keep ruankao::question ruankao::source::past_exam ruankao::topic::T-INFO-001 ruankao::question_id::UNKNOWN-AM-Q-B2C,sha256:8299e4cc0b1c11fb0ec2b3dc
软考::系统集成项目管理工程师::真题刷题卡::上午选择题,RuankaoTopicCard,"【未知年份 上午 第 6 题】哪项不属于信息资源管理标准化的指导原则？
A. 效益原则
B. 系统原则
C. 优化原则
D. 行政原则",<div>【答案】</div><div>D</div>,<div>为什么选 D：材料列出效益、系统、动态、优化和协商原则，不含行政原则。</div><div>错项分析：请先按题干信号排除与题目对象不匹配的选项；本卡保留原选项用于刷题。</div><div>题干信号：哪项不属于信息资源管理标准化的指导原则？</div><div>关联专题：T-LAW-001</div><div>可迁移考点：配置变更知识产权与法律法规</div>,question,真题刷题卡,,,A,3,上午选择,配置变更知识产权与法律法规,12,配置变更知识产权与法律法规,T-LAW-001,配置变更知识产权与法律法规,SRC-Q-UNKNOWN-AM-Q-STANDARD,questions.full.clean.md,UNKNOWN-AM-Q-STANDARD,UNKNOWN-AM-Q-STANDARD,T-LAW-001,keep,题干、四个选项和答案边界在源材料附近可定位；Back 只给答案，Extra 解释选择理由和迁移考点。,ruankao ruankao::build::20260520_235046 ruankao::chapter::12 ruankao::domain::配置变更知识产权与法律法规 ruankao::type::真题刷题卡 ruankao::importance::A ruankao::difficulty::3 ruankao::review::keep ruankao::question ruankao::source::past_exam ruankao::topic::T-LAW-001 ruankao::question_id::UNKNOWN-AM-Q-STANDARD,sha256:36b714b0cf30646629c052b0
软考::系统集成项目管理工程师::真题刷题卡::上午选择题,RuankaoTopicCard,"【未知年份 上午 第 32 题】企业信息化建设中，决策层对实施方案择优和取舍的主要决策依据是？
A. 需求分析
B. 项目建议书
C. 可行性研究报告
D. 项目评估报告",<div>【答案】</div><div>D</div>,<div>为什么选 D：材料解析指出可研报告提供多方案比较，项目评估报告通常作为择优取舍的决策依据。</div><div>错项分析：请先按题干信号排除与题目对象不匹配的选项；本卡保留原选项用于刷题。</div><div>题干信号：企业信息化建设中，决策层对实施方案择优和取舍的主要决策依据是？</div><div>关联专题：T-FEA-001</div><div>可迁移考点：立项管理</div>,question,真题刷题卡,,,A,3,上午选择,立项管理,03,立项管理,T-FEA-001,立项管理,SRC-Q-UNKNOWN-AM-Q-FEA32,questions.full.clean.md,UNKNOWN-AM-Q-FEA32,UNKNOWN-AM-Q-FEA32,T-FEA-001,keep,题干、四个选项和答案边界在源材料附近可定位；Back 只给答案，Extra 解释选择理由和迁移考点。,ruankao ruankao::build::20260520_235046 ruankao::chapter::03 ruankao::domain::立项管理 ruankao::type::真题刷题卡 ruankao::importance::A ruankao::difficulty::3 ruankao::review::keep ruankao::question ruankao::source::past_exam ruankao::topic::T-FEA-001 ruankao::question_id::UNKNOWN-AM-Q-FEA32,sha256:f5911359f851c800cccaca91
软考::系统集成项目管理工程师::真题刷题卡::上午选择题,RuankaoTopicCard,"【未知年份 上午 第 34 题】项目管理中通常将哪些基准合并为绩效测量基准，用于挣值测量？
A. 范围基准、成本基准、进度基准
B. 质量基准、成本基准、范围基准
C. 质量基准、进度基准、范围基准
D. 质量基准、进度基准、成本基准",<div>【答案】</div><div>A</div>,<div>为什么选 A：挣值测量整合范围、进度和成本三类基准。</div><div>错项分析：请先按题干信号排除与题目对象不匹配的选项；本卡保留原选项用于刷题。</div><div>题干信号：项目管理中通常将哪些基准合并为绩效测量基准，用于挣值测量？</div><div>关联专题：T-INT-002</div><div>可迁移考点：整体管理</div>,question,真题刷题卡,,,A,3,上午选择,整体管理,04,整体管理,T-INT-002,整体管理,SRC-Q-UNKNOWN-AM-Q-PMB,questions.full.clean.md,UNKNOWN-AM-Q-PMB,UNKNOWN-AM-Q-PMB,T-INT-002,keep,题干、四个选项和答案边界在源材料附近可定位；Back 只给答案，Extra 解释选择理由和迁移考点。,ruankao ruankao::build::20260520_235046 ruankao::chapter::04 ruankao::domain::整体管理 ruankao::type::真题刷题卡 ruankao::importance::A ruankao::difficulty::3 ruankao::review::keep ruankao::question ruankao::source::past_exam ruankao::topic::T-INT-002 ruankao::question_id::UNKNOWN-AM-Q-PMB,sha256:d1aa88bf2774d0daa58fbff0
软考::系统集成项目管理工程师::真题刷题卡::上午选择题,RuankaoTopicCard,"【未知年份 上午 第 35 题】关于活动历时估算，哪项正确？
A. 不应给出变化范围
B. 多方案分析法是常用历时估算方法
C. 常用方法包括类比、参数、三点估算和后备分析
D. 类比估算也称自下而上估算",<div>【答案】</div><div>C</div>,<div>为什么选 C：材料解析列出专家判断、类比、参数、三点估算和后备分析等方法。</div><div>错项分析：请先按题干信号排除与题目对象不匹配的选项；本卡保留原选项用于刷题。</div><div>题干信号：关于活动历时估算，哪项正确？</div><div>关联专题：T-SCH-003</div><div>可迁移考点：进度管理</div>,question,真题刷题卡,,,A,3,上午选择,进度管理,06,进度管理,T-SCH-003,进度管理,SRC-Q-UNKNOWN-AM-Q-DURATION,questions.full.clean.md,UNKNOWN-AM-Q-DURATION,UNKNOWN-AM-Q-DURATION,T-SCH-003,keep,题干、四个选项和答案边界在源材料附近可定位；Back 只给答案，Extra 解释选择理由和迁移考点。,ruankao ruankao::build::20260520_235046 ruankao::chapter::06 ruankao::domain::进度管理 ruankao::type::真题刷题卡 ruankao::importance::A ruankao::difficulty::3 ruankao::review::keep ruankao::question ruankao::source::past_exam ruankao::topic::T-SCH-003 ruankao::question_id::UNKNOWN-AM-Q-DURATION,sha256:6402214a02003e69e30989a4
软考::系统集成项目管理工程师::真题刷题卡::上午选择题,RuankaoTopicCard,"【未知年份 上午 第 38 题】对快速跟进的正确理解是？
A. 调整部分工作顺序关系，尽可能并行进行
B. 利用周末或晚上实施
C. 通过绩效考核提升技能
D. 加强干系人沟通以加快进度",<div>【答案】</div><div>A</div>,<div>为什么选 A：快速跟进通过并行原本顺序进行的活动来压缩工期。</div><div>错项分析：请先按题干信号排除与题目对象不匹配的选项；本卡保留原选项用于刷题。</div><div>题干信号：对快速跟进的正确理解是？</div><div>关联专题：T-CROSS-001</div><div>可迁移考点：综合专题与跨域辨析</div>,question,真题刷题卡,,,A,3,上午选择,综合专题与跨域辨析,99,综合专题与跨域辨析,T-CROSS-001,综合专题与跨域辨析,SRC-Q-UNKNOWN-AM-Q-FASTTRACK,questions.full.clean.md,UNKNOWN-AM-Q-FASTTRACK,UNKNOWN-AM-Q-FASTTRACK,T-CROSS-001,keep,题干、四个选项和答案边界在源材料附近可定位；Back 只给答案，Extra 解释选择理由和迁移考点。,ruankao ruankao::build::20260520_235046 ruankao::chapter::99 ruankao::domain::综合专题与跨域辨析 ruankao::type::真题刷题卡 ruankao::importance::A ruankao::difficulty::3 ruankao::review::keep ruankao::question ruankao::source::past_exam ruankao::topic::T-CROSS-001 ruankao::question_id::UNKNOWN-AM-Q-FASTTRACK,sha256:9c4eb444fd05f6bcbc2dd6e4
软考::系统集成项目管理工程师::真题刷题卡::上午选择题,RuankaoTopicCard,"【未知年份 上午 第 43 题】客户未经项目经理通知就要求修改产品，测试结果与计划不同，主要由于什么？
A. 测试计划定义不完善
B. 没有做好范围变更控制
C. 质量管理计划不完善
D. 没有坚持沟通计划",<div>【答案】</div><div>B</div>,<div>为什么选 B：客户直接修改产品需求且结果偏离计划，核心是范围变更控制缺失。</div><div>错项分析：请先按题干信号排除与题目对象不匹配的选项；本卡保留原选项用于刷题。</div><div>题干信号：客户未经项目经理通知就要求修改产品，测试结果与计划不同，主要由于什么？</div><div>关联专题：T-CASE-003</div><div>可迁移考点：案例分析专题</div>,question,真题刷题卡,,,A,3,上午选择,案例分析专题,14,案例分析专题,T-CASE-003,案例分析专题,SRC-Q-UNKNOWN-AM-Q-SCOPECHANGE,questions.full.clean.md,UNKNOWN-AM-Q-SCOPECHANGE,UNKNOWN-AM-Q-SCOPECHANGE,T-CASE-003,keep,题干、四个选项和答案边界在源材料附近可定位；Back 只给答案，Extra 解释选择理由和迁移考点。,ruankao ruankao::build::20260520_235046 ruankao::chapter::14 ruankao::domain::案例分析专题 ruankao::type::真题刷题卡 ruankao::importance::A ruankao::difficulty::3 ruankao::review::keep ruankao::question ruankao::source::past_exam ruankao::topic::T-CASE-003 ruankao::question_id::UNKNOWN-AM-Q-SCOPECHANGE,sha256:4f58244f697a5e315a4485d9
