Deck,NoteType,Front,Back,Extra,CardType,Importance,Difficulty,ExamUse,KnowledgeDomain,SourceTopicID,SourceTopicName,SourceFile,SourceLocator,RelatedQuestionIDs,QuestionYear,QuestionSession,QuestionPart,QuestionNumber,QuestionStem,Options,Answer,Explanation,WrongOptionAnalysis,ExamSignal,Checksum,TagsText,QualityScore,QualityStatus,ReviewNotes
软考::系统集成项目管理工程师::专题学习::整体管理::T-CLOSE-001_项目收尾：管理收尾、合同收尾与验收,RuankaoTopicCard,管理收尾 vs 合同收尾的核心区别是什么？,管理收尾面向整个项目或阶段；合同收尾面向单个合同和采购关系。,多个合同要分别收尾，但项目管理收尾关注整体关闭。,辨析卡,A,2,上午选择,整体管理,T-CLOSE-001,项目收尾：管理收尾、合同收尾与验收,topic_learning_packages/topics/04_整体管理/T-CLOSE-001_专题学习包_项目收尾管理收尾合同收尾与验收.md,line 1,,,,,,,,,,,,sha256:e5f4e653554589e4fe4ea57c,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::整体管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-CLOSE-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::整体管理::T-CLOSE-001_项目收尾：管理收尾、合同收尾与验收,RuankaoTopicCard,验收通过后，项目经理还应做哪些收尾动作？,归档项目文件、总结经验教训、释放资源、更新组织过程资产、完成行政关闭。,不要把客户验收当作项目管理工作的全部结束。,案例模板卡,B,3,下午案例,整体管理,T-CLOSE-001,项目收尾：管理收尾、合同收尾与验收,topic_learning_packages/topics/04_整体管理/T-CLOSE-001_专题学习包_项目收尾管理收尾合同收尾与验收.md,topic package,,,,,,,,,,,,sha256:082e150b3e1ba260acd0bc4e,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::整体管理 ruankao::exam_use::下午案例 ruankao::importance::B ruankao::topic ruankao::topic::T-CLOSE-001 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::整体管理::T-INT-002_项目章程、SOW、项目管理计划与基准体系,RuankaoTopicCard,项目章程 vs 项目管理计划的核心区别是什么？,章程批准项目存在并授权项目经理；项目管理计划说明项目如何执行、监控和控制。,章程由发起人或高层发布；计划由项目经理组织团队制定。,辨析卡,A,2,上午选择,整体管理,T-INT-002,项目章程、SOW、项目管理计划与基准体系,topic_learning_packages/topics/04_整体管理/T-INT-002_专题学习包_项目章程SOW项目管理计划与基准关系.md,line 1,,,,,,,,,,,,sha256:5cee879ffbca3b3a28cfbd0f,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::整体管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-INT-002 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::整体管理::T-INT-002_项目章程、SOW、项目管理计划与基准体系,RuankaoTopicCard,项目章程最关键的考试作用是什么？,正式启动项目，并授权项目经理使用组织资源。,看到“任命项目经理、授权、正式批准项目”优先想到项目章程。,概念卡,A,2,上午选择,整体管理,T-INT-002,项目章程、SOW、项目管理计划与基准体系,topic_learning_packages/topics/04_整体管理/T-INT-002_专题学习包_项目章程SOW项目管理计划与基准关系.md,topic package,,,,,,,,,,,,sha256:7a726f0a20989d7f238dec24,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::整体管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-INT-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::整体管理::T-INT-002_项目章程、SOW、项目管理计划与基准体系,RuankaoTopicCard,范围/进度/成本基准需要修改时，应走什么流程？,提出变更请求 → 分析影响 → 走整体变更控制 → 批准后更新相应基准和计划。,不能由项目经理口头或单方面直接改基准。,流程卡,A,3,上午选择,整体管理,T-INT-002,项目章程、SOW、项目管理计划与基准体系,topic_learning_packages/topics/04_整体管理/T-INT-002_专题学习包_项目章程SOW项目管理计划与基准关系.md,line 3,,,,,,,,,,,,sha256:73036534fb63e6d7be20da8e,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::整体管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-INT-002 ruankao::type::流程卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::整体管理::T-INT-004_整体变更控制与_CCB,RuankaoTopicCard,项目出现变更请求时，项目经理应按什么流程处理？,记录变更请求 → 分析对范围、进度、成本、质量和风险的影响 → 提交变更控制流程/CCB → 批准后更新计划和基准 → 通知并跟踪执行。,题干若出现“客户临时要求”“口头同意”，常考是否绕过变更控制。,流程卡,A,3,下午案例,整体管理,T-INT-004,整体变更控制与 CCB,topic_learning_packages/topics/04_整体管理/T-INT-004_专题学习包_整体变更控制与CCB.md,topic package,,,,,,,,,,,,sha256:4dcb9dbfda04d62686754b4f,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::整体管理 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-INT-004 ruankao::type::流程卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::整体管理::T-INT-004_整体变更控制与_CCB,RuankaoTopicCard,纠正措施、预防措施和缺陷补救的区别是什么？,纠正措施把已偏离的绩效拉回计划；预防措施防止未来偏离；缺陷补救修复不合格产品组件。,过程偏差看纠正/预防；产品缺陷看缺陷补救。,辨析卡,A,3,上午选择,整体管理,T-INT-004,整体变更控制与 CCB,topic_learning_packages/topics/04_整体管理/T-INT-004_专题学习包_整体变更控制与CCB.md,topic package,,,,,,,,,,,,sha256:4642a7a67aab4bf07d0ffc91,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::整体管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-INT-004 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::整体管理::T-INT-004_整体变更控制与_CCB,RuankaoTopicCard,题干出现哪些信号时，应想到 CCB 或整体变更控制？,影响基准、范围调整、成本/进度变化、客户新增需求、批准或拒绝变更。,CCB 不一定亲自实施变更，核心职责是评审和批准/否决变更。,关键词识别卡,A,3,上午选择,整体管理,T-INT-004,整体变更控制与 CCB,topic_learning_packages/topics/04_整体管理/T-INT-004_专题学习包_整体变更控制与CCB.md,topic package,,,,,,,,,,,,sha256:3b6b99af37559418ecee0c9c,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::整体管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-INT-004 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::范围管理::T-SCOPE-002_WBS、工作包、WBS_字典与范围基准,RuankaoTopicCard,WBS 的核心特征是什么？,以可交付成果为导向，把项目范围逐层分解到可管理的工作包。,WBS 不是活动清单，也不是组织结构图。,概念卡,A,2,上午选择,范围管理,T-SCOPE-002,WBS、工作包、WBS 字典与范围基准,topic_learning_packages/topics/05_范围管理/T-SCOPE-002_专题学习包_WBS工作包WBS字典与范围基准.md,line 1,,,,,,,,,,,,sha256:6a426284c7efa1b8477bf448,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::范围管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-SCOPE-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::范围管理::T-SCOPE-002_WBS、工作包、WBS_字典与范围基准,RuankaoTopicCard,范围基准由哪三部分组成？,项目范围说明书、WBS、WBS 字典。,题干问“批准的范围基准”时，不要只答 WBS。,概念卡,A,2,上午选择,范围管理,T-SCOPE-002,WBS、工作包、WBS 字典与范围基准,topic_learning_packages/topics/05_范围管理/T-SCOPE-002_专题学习包_WBS工作包WBS字典与范围基准.md,topic package,,,,,,,,,,,,sha256:58e17633482f492dd691d7f5,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::范围管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-SCOPE-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::范围管理::T-SCOPE-002_WBS、工作包、WBS_字典与范围基准,RuankaoTopicCard,WBS vs 活动清单的核心区别是什么？,WBS 说明要交付什么；活动清单说明为完成交付物要做哪些活动。,可交付成果导向是 WBS；动词化任务更像活动清单。,辨析卡,A,3,上午选择,范围管理,T-SCOPE-002,WBS、工作包、WBS 字典与范围基准,topic_learning_packages/topics/05_范围管理/T-SCOPE-002_专题学习包_WBS工作包WBS字典与范围基准.md,line 1,,,,,,,,,,,,sha256:b175b1f82df9358d439e02ad,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::范围管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-SCOPE-002 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::进度管理::T-SCH-002_活动排序、依赖关系、PDM_AOA_与提前滞后量,RuankaoTopicCard,PDM 与 AOA/ADM 的核心区别是什么？,PDM 用节点表示活动、箭线表示逻辑关系；AOA/ADM 用箭线表示活动、节点表示事件。,软考常用“节点表示活动”作为 PDM 的识别信号。,辨析卡,A,2,上午选择,进度管理,T-SCH-002,活动排序、依赖关系、PDM/AOA 与提前滞后量,topic_learning_packages/topics/06_进度管理/T-SCH-002_专题学习包_活动排序依赖关系PDM_AOA与提前滞后量.md,line 1,,,,,,,,,,,,sha256:897f99694a654b2cc42f9c44,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::进度管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-SCH-002 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::进度管理::T-SCH-002_活动排序、依赖关系、PDM_AOA_与提前滞后量,RuankaoTopicCard,虚活动的作用是什么？,在双代号网络图中表达逻辑关系，本身不消耗时间和资源。,看到“虚箭线、无持续时间、只表示依赖”应想到虚活动。,概念卡,A,2,上午选择,进度管理,T-SCH-002,活动排序、依赖关系、PDM/AOA 与提前滞后量,topic_learning_packages/topics/06_进度管理/T-SCH-002_专题学习包_活动排序依赖关系PDM_AOA与提前滞后量.md,topic package,,,,,,,,,,,,sha256:5914fa36a9801822482f5cd5,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::进度管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-SCH-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::进度管理::T-SCH-002_活动排序、依赖关系、PDM_AOA_与提前滞后量,RuankaoTopicCard,题干出现哪些信号时，应想到快速跟进？,把顺序活动改为并行或部分重叠，后续活动在前置活动未完成时提前开始。,快速跟进主要增加风险和返工；赶工主要增加成本。,关键词识别卡,A,2,上午选择,进度管理,T-SCH-002,活动排序、依赖关系、PDM/AOA 与提前滞后量,topic_learning_packages/topics/06_进度管理/T-SCH-002_专题学习包_活动排序依赖关系PDM_AOA与提前滞后量.md,topic package,,,,,,,,,,,,sha256:4ae9088cc420e20499f0ec0a,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::进度管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-SCH-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::进度管理::T-SCH-003_关键路径、总时差、自由时差与网络图判断,RuankaoTopicCard,关键路径上的总时差通常是多少？,通常为 0；关键路径是决定项目最短工期的一组活动路径。,如果关键路径活动延误，通常会直接影响项目完工日期。,公式卡,A,2,计算题,进度管理,T-SCH-003,关键路径、总时差、自由时差与网络图判断,topic_learning_packages/topics/06_进度管理/T-SCH-003_专题学习包_关键路径总时差自由时差与网络图判断.md,topic package,,,,,,,,,,,,sha256:bf97f3e2b5d689c63f6e1a1d,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::进度管理 ruankao::exam_use::计算题 ruankao::formula ruankao::importance::A ruankao::topic ruankao::topic::T-SCH-003 ruankao::type::公式卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::进度管理::T-SCH-003_关键路径、总时差、自由时差与网络图判断,RuankaoTopicCard,总时差 vs 自由时差的核心区别是什么？,总时差是不影响项目总工期可延误的时间；自由时差是不影响紧后活动最早开始可延误的时间。,题干问是否影响后续活动，看自由时差；问是否影响总工期，看总时差。,辨析卡,A,3,计算题,进度管理,T-SCH-003,关键路径、总时差、自由时差与网络图判断,topic_learning_packages/topics/06_进度管理/T-SCH-003_专题学习包_关键路径总时差自由时差与网络图判断.md,line 1,,,,,,,,,,,,sha256:9e3f212f9e633277be08c66b,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::进度管理 ruankao::exam_use::计算题 ruankao::importance::A ruankao::topic ruankao::topic::T-SCH-003 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::进度管理::T-SCH-003_关键路径、总时差、自由时差与网络图判断,RuankaoTopicCard,活动 O=4、M=7、P=16，用 PERT 三点估算的期望工期是多少？,期望工期=(O+4M+P)/6=(4+28+16)/6=8。,PERT 常见错法是直接算算术平均。,计算卡,A,3,计算题,进度管理,T-SCH-003,关键路径、总时差、自由时差与网络图判断,topic_learning_packages/topics/06_进度管理/T-SCH-003_专题学习包_关键路径总时差自由时差与网络图判断.md,line 3,,,,,,,,,,,,sha256:51f9197b1304508ae54e55d7,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::进度管理 ruankao::exam_use::计算题 ruankao::importance::A ruankao::topic ruankao::topic::T-SCH-003 ruankao::type::计算卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-001_成本估算、成本预算、储备分析与成本基准,RuankaoTopicCard,应急储备 vs 管理储备的核心区别是什么？,应急储备用于已识别风险，通常包含在成本基准中；管理储备用于未知未知风险，通常不包含在成本基准中。,涉及教材口径时以专题待核验项为准；考试重点是二者用途不同。,辨析卡,A,2,上午选择,成本管理,T-COST-001,成本估算、成本预算、储备分析与成本基准,topic_learning_packages/topics/07_成本管理/T-COST-001_专题学习包_成本估算预算储备分析与成本基准.md,line 3,,,,,,,,,,,,sha256:d3c61e0363d8b047f0c0b567,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-COST-001 ruankao::type::辨析卡,80,final,B：待核验内容未隔离
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-001_成本估算、成本预算、储备分析与成本基准,RuankaoTopicCard,自下而上成本估算的基本思路是什么？,先估算工作包或活动成本，再逐层汇总得到更高层级和项目总成本。,适合 WBS 已较清晰时，精度较高但耗时更多。,流程卡,A,2,上午选择,成本管理,T-COST-001,成本估算、成本预算、储备分析与成本基准,topic_learning_packages/topics/07_成本管理/T-COST-001_专题学习包_成本估算预算储备分析与成本基准.md,topic package,,,,,,,,,,,,sha256:7606dcadd9f56f135d679c63,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-COST-001 ruankao::type::流程卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-001_成本估算、成本预算、储备分析与成本基准,RuankaoTopicCard,成本失控案例通常从哪些方面找原因？,估算不充分、预算未评审、储备不足、范围蔓延、变更未控、采购成本变化、绩效监控不足。,措施要对应原因，不要只写“加强成本管理”。,案例模板卡,A,3,下午案例,成本管理,T-COST-001,成本估算、成本预算、储备分析与成本基准,topic_learning_packages/topics/07_成本管理/T-COST-001_专题学习包_成本估算预算储备分析与成本基准.md,topic package,,,,,,,,,,,,sha256:b3c3cb28b9808c13a43da0a7,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-COST-001 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::质量管理::T-QUAL-001_质量保证、质量控制与质量审计,RuankaoTopicCard,质量保证 QA vs 质量控制 QC 的核心区别是什么？,QA 关注过程是否可靠，常用质量审计和过程分析；QC 关注结果是否合格，常用检查、测试和测量。,QA 属执行过程组，QC 属监控过程组。,辨析卡,A,2,上午选择,质量管理,T-QUAL-001,质量保证、质量控制与质量审计,topic_learning_packages/topics/08_质量管理/T-QUAL-001_专题学习包_质量保证质量控制与质量审计.md,line 1,,,,,,,,,,,,sha256:651042ca53bd355305499546,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::质量管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-QUAL-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::质量管理::T-QUAL-001_质量保证、质量控制与质量审计,RuankaoTopicCard,质量 vs 等级的核心区别是什么？,质量是满足要求的程度；等级是同一用途对象按技术特性划分的类别或档次。,低等级不一定低质量；低质量一定是问题。,辨析卡,A,2,上午选择,质量管理,T-QUAL-001,质量保证、质量控制与质量审计,topic_learning_packages/topics/08_质量管理/T-QUAL-001_专题学习包_质量保证质量控制与质量审计.md,line 1,,,,,,,,,,,,sha256:b91b335561c06c0d7a51f909,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::质量管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-QUAL-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::质量管理::T-QUAL-001_质量保证、质量控制与质量审计,RuankaoTopicCard,质量问题案例应优先检查哪些管理缺口？,质量计划是否评审、QA 是否执行、QC 是否及时、缺陷是否闭环、返工是否受控、验收标准是否明确。,下午案例要把“缺陷爆发”翻译成过程和责任问题。,案例模板卡,A,3,下午案例,质量管理,T-QUAL-001,质量保证、质量控制与质量审计,topic_learning_packages/topics/08_质量管理/T-QUAL-001_专题学习包_质量保证质量控制与质量审计.md,topic package,,,,,,,,,,,,sha256:d7d44aa61939ab88a5fa947b,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::质量管理 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-QUAL-001 ruankao::type::案例模板卡,100,final,A：通过质量门禁
