deck,note_type,front,back,extra,card_family,card_type,concept_name,concept_aliases,importance,difficulty,exam_use,knowledge_domain,chapter_id,chapter_name,source_topic_ids,source_topic_names,source_ids,source_file,source_heading,related_question_ids,related_topic_ids,manual_review_status,manual_review_note,tags,checksum
软考::系统集成项目管理工程师::03_立项管理::专题问答卡::T-FEA-001_立项管理_项目建议书_可行性研究与项目论证,RuankaoTopicCard,可研报告内容相对项目建议书批复发生重大变更时，应优先想到什么处理？,应重新报批项目建议书。,<div>理解：项目建议书批复是后续可研和建设的依据，重大偏离不能只在后续文件里悄悄调整。</div><div>易错点：少量调整可说明；重大变更要回到上一级依据重新报批。</div><div>来源：SRC-FEA-TUTOR-007。</div>,topic_qa,陷阱卡,,,A,3,上午选择,立项管理,03,立项管理,T-FEA-001,立项管理：项目建议书、可行性研究与项目论证,SRC-FEA-TUTOR-007,tutorial.full.clean.md,5.3 项目审批,,,keep,不写具体数字，保留稳定判断规则。,ruankao ruankao::build::20260520_235046 ruankao::topic ruankao::topic::T-FEA-001 ruankao::domain::立项管理 ruankao::type::陷阱卡 ruankao::importance::A ruankao::difficulty::3 ruankao::review::keep ruankao::family::topic_qa ruankao::chapter::03,sha256:e819d0df675132e6bca7fb88
软考::系统集成项目管理工程师::03_立项管理::专题问答卡::T-FEA-001_立项管理_项目建议书_可行性研究与项目论证,RuankaoTopicCard,多方案择优和项目取舍时，为什么项目评估报告比可研报告更像决策依据？,可研报告主要提供方案比较和可行性分析；项目评估报告对方案进行审查评价，更直接服务取舍决策。,<div>易错点：看到“可行性研究”不要自动选可研报告；题干若强调“择优、取舍、保证决策科学性”，更可能是评估报告。</div><div>来源：SRC-FEA-Q-032。</div>,topic_qa,陷阱卡,,,A,3,上午选择,立项管理,03,立项管理,T-FEA-001,立项管理：项目建议书、可行性研究与项目论证,SRC-FEA-Q-032,questions.full.clean.md,企业信息化方案取舍依据题,,,keep,来自真题解析，修正具体错选。,ruankao ruankao::build::20260520_235046 ruankao::topic ruankao::topic::T-FEA-001 ruankao::domain::立项管理 ruankao::type::陷阱卡 ruankao::importance::A ruankao::difficulty::3 ruankao::review::keep ruankao::family::topic_qa ruankao::chapter::03,sha256:39bf522d5262124752647c11
软考::系统集成项目管理工程师::03_立项管理::专题问答卡::T-FEA-001_立项管理_项目建议书_可行性研究与项目论证,RuankaoTopicCard,立项不足类案例通常从哪些角度分析问题？,可研不充分、技术方案未验证、组织和运行环境不足、法律/社会条件未核实、风险识别与对策不足。,<div>答题提醒：不要只写“立项不规范”，要把案例事实翻译成具体可行性维度。</div><div>例子：新技术无经验=技术可行性不足；无线频段许可缺失=社会/法律条件不足；供应商退出=风险对策不足。</div><div>来源：SRC-FEA-Q-CASE-001。</div>,topic_qa,案例模板卡,,,A,3,下午案例,立项管理,03,立项管理,T-FEA-001,立项管理：项目建议书、可行性研究与项目论证,SRC-FEA-Q-CASE-001,questions.full.clean.md,WiMAX 无线网络案例,,T-RISK-001,keep,下午题框架卡，不是教程摘抄。,ruankao ruankao::build::20260520_235046 ruankao::topic ruankao::topic::T-FEA-001 ruankao::domain::立项管理 ruankao::type::案例模板卡 ruankao::importance::A ruankao::difficulty::3 ruankao::review::keep ruankao::family::topic_qa ruankao::chapter::03,sha256:2ae6f989899f6e0074f9d2bc
软考::系统集成项目管理工程师::06_进度管理::专题问答卡::T-SCH-003_关键路径_总时差_自由时差与网络图判断,RuankaoTopicCard,正推法的核心规则是什么？,顺箭线计算 ES/EF，遇到汇合点取紧前 EF 的最大值。,<div>理解：本卡只围绕“正推法”做判断，避免把整个专题压成目录卡。</div><div>题干信号：正推法</div><div>来源：T-SCH-003 / 正推法</div>,topic_qa,公式卡,,,A,2,计算题,进度管理,06,进度管理,T-SCH-003,关键路径、总时差、自由时差与网络图判断,SRC-T-SCH-003-002,topic_learning_packages/topics/06_进度管理/T-SCH-003_专题学习包_关键路径总时差自由时差与网络图判断.md,正推法,,,keep,Front 聚焦“正推法”，Back 短句给出可判分答案，Extra 提供本卡专属题干信号。,ruankao ruankao::build::20260520_235046 ruankao::chapter::06 ruankao::domain::进度管理 ruankao::type::公式卡 ruankao::importance::A ruankao::difficulty::2 ruankao::review::keep ruankao::topic_qa ruankao::topic::T-SCH-003,sha256:f938cc9456ecdde10a4d4a71
软考::系统集成项目管理工程师::06_进度管理::专题问答卡::T-SCH-003_关键路径_总时差_自由时差与网络图判断,RuankaoTopicCard,逆推法的核心规则是什么？,逆箭线计算 LS/LF，遇到分支点取紧后 LS 的最小值。,<div>理解：本卡只围绕“逆推法”做判断，避免把整个专题压成目录卡。</div><div>题干信号：逆推法</div><div>来源：T-SCH-003 / 逆推法</div>,topic_qa,公式卡,,,A,2,计算题,进度管理,06,进度管理,T-SCH-003,关键路径、总时差、自由时差与网络图判断,SRC-T-SCH-003-003,topic_learning_packages/topics/06_进度管理/T-SCH-003_专题学习包_关键路径总时差自由时差与网络图判断.md,逆推法,,,keep,Front 聚焦“逆推法”，Back 短句给出可判分答案，Extra 提供本卡专属题干信号。,ruankao ruankao::build::20260520_235046 ruankao::chapter::06 ruankao::domain::进度管理 ruankao::type::公式卡 ruankao::importance::A ruankao::difficulty::2 ruankao::review::keep ruankao::topic_qa ruankao::topic::T-SCH-003,sha256:8e7fd2875c065edcb74b3748
软考::系统集成项目管理工程师::06_进度管理::专题问答卡::T-SCH-003_关键路径_总时差_自由时差与网络图判断,RuankaoTopicCard,总时差和自由时差的核心区别是什么？,总时差看是否影响项目完工；自由时差看是否影响紧后活动最早开始。,<div>理解：本卡只围绕“时差辨析”做判断，避免把整个专题压成目录卡。</div><div>题干信号：时差辨析</div><div>来源：T-SCH-003 / 时差辨析</div>,topic_qa,辨析卡,,,A,2,计算题,进度管理,06,进度管理,T-SCH-003,关键路径、总时差、自由时差与网络图判断,SRC-T-SCH-003-004,topic_learning_packages/topics/06_进度管理/T-SCH-003_专题学习包_关键路径总时差自由时差与网络图判断.md,时差辨析,,,keep,Front 聚焦“时差辨析”，Back 短句给出可判分答案，Extra 提供本卡专属题干信号。,ruankao ruankao::build::20260520_235046 ruankao::chapter::06 ruankao::domain::进度管理 ruankao::type::辨析卡 ruankao::importance::A ruankao::difficulty::2 ruankao::review::keep ruankao::topic_qa ruankao::topic::T-SCH-003,sha256:8426a90acb43be9b434344bc
软考::系统集成项目管理工程师::06_进度管理::专题问答卡::T-SCH-003_关键路径_总时差_自由时差与网络图判断,RuankaoTopicCard,关键路径上的活动延误一定影响总工期吗？,通常会，因为关键活动总时差为零；若存在特殊约束或多路径，仍要按网络图判断。,<div>理解：本卡只围绕“关键活动”做判断，避免把整个专题压成目录卡。</div><div>题干信号：关键活动</div><div>来源：T-SCH-003 / 关键活动</div>,topic_qa,陷阱卡,,,A,2,上午选择,进度管理,06,进度管理,T-SCH-003,关键路径、总时差、自由时差与网络图判断,SRC-T-SCH-003-005,topic_learning_packages/topics/06_进度管理/T-SCH-003_专题学习包_关键路径总时差自由时差与网络图判断.md,关键活动,,,keep,Front 聚焦“关键活动”，Back 短句给出可判分答案，Extra 提供本卡专属题干信号。,ruankao ruankao::build::20260520_235046 ruankao::chapter::06 ruankao::domain::进度管理 ruankao::type::陷阱卡 ruankao::importance::A ruankao::difficulty::2 ruankao::review::keep ruankao::topic_qa ruankao::topic::T-SCH-003,sha256:35047737677df9d5999ecd6c
软考::系统集成项目管理工程师::09_人力资源与沟通管理::专题问答卡::T-COM-001_沟通渠道计算与干系人参与管理,RuankaoTopicCard,沟通渠道数公式是什么？,n 个成员的潜在沟通渠道数为 n(n-1)/2。,<div>理解：本卡只围绕“沟通渠道”做判断，避免把整个专题压成目录卡。</div><div>题干信号：沟通渠道</div><div>来源：T-COM-001 / 沟通渠道</div>,topic_qa,公式卡,,,A,2,计算题,人力资源与沟通管理,09,人力资源与沟通管理,T-COM-001,沟通渠道计算与干系人参与管理,SRC-T-COM-001-001,topic_learning_packages/topics/09_人力资源与沟通管理/T-COM-001_专题学习包_沟通渠道计算与干系人参与管理.md,沟通渠道,,,keep,Front 聚焦“沟通渠道”，Back 短句给出可判分答案，Extra 提供本卡专属题干信号。,ruankao ruankao::build::20260520_235046 ruankao::chapter::09 ruankao::domain::人力资源与沟通管理 ruankao::type::公式卡 ruankao::importance::A ruankao::difficulty::2 ruankao::review::keep ruankao::topic_qa ruankao::topic::T-COM-001,sha256:a2dec4ce8e265b6f76e63d28
软考::系统集成项目管理工程师::09_人力资源与沟通管理::专题问答卡::T-COM-001_沟通渠道计算与干系人参与管理,RuankaoTopicCard,新增 1 人为什么会显著增加沟通复杂度？,因为新增成员会与原有 n 人分别形成新沟通渠道。,<div>理解：本卡只围绕“新增成员”做判断，避免把整个专题压成目录卡。</div><div>题干信号：新增成员</div><div>来源：T-COM-001 / 新增成员</div>,topic_qa,陷阱卡,,,A,2,计算题,人力资源与沟通管理,09,人力资源与沟通管理,T-COM-001,沟通渠道计算与干系人参与管理,SRC-T-COM-001-002,topic_learning_packages/topics/09_人力资源与沟通管理/T-COM-001_专题学习包_沟通渠道计算与干系人参与管理.md,新增成员,,,keep,Front 聚焦“新增成员”，Back 短句给出可判分答案，Extra 提供本卡专属题干信号。,ruankao ruankao::build::20260520_235046 ruankao::chapter::09 ruankao::domain::人力资源与沟通管理 ruankao::type::陷阱卡 ruankao::importance::A ruankao::difficulty::2 ruankao::review::keep ruankao::topic_qa ruankao::topic::T-COM-001,sha256:fda22466404f3c2d54aa00d8
软考::系统集成项目管理工程师::09_人力资源与沟通管理::专题问答卡::T-COM-001_沟通渠道计算与干系人参与管理,RuankaoTopicCard,沟通模型中“发送了”为什么不等于“沟通成功”？,还要经过编码、渠道、解码、反馈，并受噪声影响。,<div>理解：本卡只围绕“沟通模型”做判断，避免把整个专题压成目录卡。</div><div>题干信号：沟通模型</div><div>来源：T-COM-001 / 沟通模型</div>,topic_qa,陷阱卡,,,A,2,上午选择,人力资源与沟通管理,09,人力资源与沟通管理,T-COM-001,沟通渠道计算与干系人参与管理,SRC-T-COM-001-004,topic_learning_packages/topics/09_人力资源与沟通管理/T-COM-001_专题学习包_沟通渠道计算与干系人参与管理.md,沟通模型,,,keep,Front 聚焦“沟通模型”，Back 短句给出可判分答案，Extra 提供本卡专属题干信号。,ruankao ruankao::build::20260520_235046 ruankao::chapter::09 ruankao::domain::人力资源与沟通管理 ruankao::type::陷阱卡 ruankao::importance::A ruankao::difficulty::2 ruankao::review::keep ruankao::topic_qa ruankao::topic::T-COM-001,sha256:c1af8df383958d14a0d3ddfe
软考::系统集成项目管理工程师::10_干系人与风险管理::专题问答卡::T-RISK-002_定性_定量风险分析_EMV与决策树,RuankaoTopicCard,EMV 的计算公式是什么？,EMV = 概率 × 影响值，多个结果则求各分支 EMV 之和。,<div>理解：本卡只围绕“EMV”做判断，避免把整个专题压成目录卡。</div><div>题干信号：EMV</div><div>来源：T-RISK-002 / EMV</div>,topic_qa,公式卡,,,A,2,计算题,干系人与风险管理,10,干系人与风险管理,T-RISK-002,定性/定量风险分析、EMV 与决策树,SRC-T-RISK-002-003,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-002_专题学习包_定性定量风险分析EMV与决策树.md,EMV,,,keep,Front 聚焦“EMV”，Back 短句给出可判分答案，Extra 提供本卡专属题干信号。,ruankao ruankao::build::20260520_235046 ruankao::chapter::10 ruankao::domain::干系人与风险管理 ruankao::type::公式卡 ruankao::importance::A ruankao::difficulty::2 ruankao::review::keep ruankao::topic_qa ruankao::topic::T-RISK-002,sha256:486fc627267d7db54f88dacb
软考::系统集成项目管理工程师::10_干系人与风险管理::专题问答卡::T-RISK-002_定性_定量风险分析_EMV与决策树,RuankaoTopicCard,EMV 题中机会和威胁如何处理符号？,机会收益通常取正值，威胁损失通常取负值或作为成本扣减。,<div>理解：本卡只围绕“EMV符号”做判断，避免把整个专题压成目录卡。</div><div>题干信号：EMV符号</div><div>来源：T-RISK-002 / EMV符号</div>,topic_qa,陷阱卡,,,A,2,计算题,干系人与风险管理,10,干系人与风险管理,T-RISK-002,定性/定量风险分析、EMV 与决策树,SRC-T-RISK-002-005,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-002_专题学习包_定性定量风险分析EMV与决策树.md,EMV符号,,,keep,Front 聚焦“EMV符号”，Back 短句给出可判分答案，Extra 提供本卡专属题干信号。,ruankao ruankao::build::20260520_235046 ruankao::chapter::10 ruankao::domain::干系人与风险管理 ruankao::type::陷阱卡 ruankao::importance::A ruankao::difficulty::2 ruankao::review::keep ruankao::topic_qa ruankao::topic::T-RISK-002,sha256:737478a0d034844b664e33b7
软考::系统集成项目管理工程师::07_成本管理::专题问答卡::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,挣值管理 EVM 试图同时回答哪三个问题？,按计划应该完成多少、实际完成了多少、实际花了多少钱。,<div>理解：对应三个基础量：PV、EV、AC。EVM 的价值是把范围、进度、成本放到同一货币口径下比较。</div><div>来源：T-COST-002 试制黄金样例 / 挣值管理专题</div>,topic_qa,概念卡,,,B,2,上午选择,成本管理,07,成本管理,T-COST-002,挣值管理与成本绩效分析,SRC-T-COST-002-PILOT-001,anki_pilot/T-COST-002/cards.csv,T-COST-002 黄金样例,,,keep,沿用 EVM 黄金样例，Front 短、Back 可判分，Extra 指向该公式或陷阱的具体理解。,ruankao ruankao::build::20260520_235046 ruankao::chapter::07 ruankao::domain::成本管理 ruankao::type::概念卡 ruankao::importance::B ruankao::difficulty::2 ruankao::review::keep ruankao::topic_qa ruankao::topic::T-COST-002,sha256:2c753f8048e4dd8c21d0be70
软考::系统集成项目管理工程师::07_成本管理::专题问答卡::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,PV（Planned Value）是什么？,计划价值：到某一时点，按计划应该完成工作的预算价值。,<div>理解：关键词是“计划应该”。PV 不看实际完成情况。项目完工时 PV 总额等于 BAC。</div><div>来源：T-COST-002 试制黄金样例 / 挣值管理专题</div>,topic_qa,概念卡,,,B,2,上午选择,成本管理,07,成本管理,T-COST-002,挣值管理与成本绩效分析,SRC-T-COST-002-PILOT-002,anki_pilot/T-COST-002/cards.csv,T-COST-002 黄金样例,,,keep,沿用 EVM 黄金样例，Front 短、Back 可判分，Extra 指向该公式或陷阱的具体理解。,ruankao ruankao::build::20260520_235046 ruankao::chapter::07 ruankao::domain::成本管理 ruankao::type::概念卡 ruankao::importance::B ruankao::difficulty::2 ruankao::review::keep ruankao::topic_qa ruankao::topic::T-COST-002,sha256:90c1df4c499b5ec0259ec5a1
软考::系统集成项目管理工程师::07_成本管理::专题问答卡::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,EV（Earned Value）是什么？,挣值：实际完成工作的预算价值。,<div>理解：EV 不是实际花费，而是“已完成产出按预算值多少钱”。它是 EVM 中最关键也最容易混的量。</div><div>来源：T-COST-002 试制黄金样例 / 挣值管理专题</div>,topic_qa,概念卡,,,B,2,上午选择,成本管理,07,成本管理,T-COST-002,挣值管理与成本绩效分析,SRC-T-COST-002-PILOT-003,anki_pilot/T-COST-002/cards.csv,T-COST-002 黄金样例,,,keep,沿用 EVM 黄金样例，Front 短、Back 可判分，Extra 指向该公式或陷阱的具体理解。,ruankao ruankao::build::20260520_235046 ruankao::chapter::07 ruankao::domain::成本管理 ruankao::type::概念卡 ruankao::importance::B ruankao::difficulty::2 ruankao::review::keep ruankao::topic_qa ruankao::topic::T-COST-002,sha256:2fe76865e7a2e77d696c844f
软考::系统集成项目管理工程师::07_成本管理::专题问答卡::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,为什么说 EV 是 EVM 的核心？,因为 EV 把实际完成量转换成预算价值，使进度和成本都能用同一口径比较。,<div>理解：进度比较 EV 与 PV；成本比较 EV 与 AC。没有 EV，很多绩效判断不能成立。</div><div>来源：T-COST-002 试制黄金样例 / 挣值管理专题</div>,topic_qa,概念卡,,,B,3,上午选择,成本管理,07,成本管理,T-COST-002,挣值管理与成本绩效分析,SRC-T-COST-002-PILOT-006,anki_pilot/T-COST-002/cards.csv,T-COST-002 黄金样例,,,keep,沿用 EVM 黄金样例，Front 短、Back 可判分，Extra 指向该公式或陷阱的具体理解。,ruankao ruankao::build::20260520_235046 ruankao::chapter::07 ruankao::domain::成本管理 ruankao::type::概念卡 ruankao::importance::B ruankao::difficulty::3 ruankao::review::keep ruankao::topic_qa ruankao::topic::T-COST-002,sha256:179d407b32927fba0f3bc693
